,R_fighter,B_fighter,winner,weight_class,no_of_rounds,R_age,R_Height_cms,R_Reach_cms,B_age,B_Height_cms,B_Reach_cms
3,Jimmie Rivera,Petr Yan,Blue,Bantamweight,3,29.0,162.56,172.72,26.0,170.18,170.18
4,Tai Tuivasa,Blagoy Ivanov,Blue,Heavyweight,3,26.0,187.96,190.5,32.0,180.34,185.42
7,Karolina Kowalkiewicz,Alexa Grasso,Blue,Women's Strawweight,3,33.0,160.02,162.56,25.0,165.1,167.64
8,Ricardo Lamas,Calvin Kattar,Blue,Featherweight,3,37.0,172.72,180.34,31.0,180.34,182.88
10,Bevon Lewis,Darren Stewart,Blue,Middleweight,3,28.0,190.5,200.66,28.0,182.88,187.96
13,Alexander Gustafsson,Anthony Smith,Blue,Light Heavyweight,5,32.0,195.58,200.66,30.0,193.04,193.04
14,Jimi Manuwa,Aleksandar Rakic,Blue,Light Heavyweight,3,39.0,185.42,200.66,27.0,193.04,198.12
16,Damir Hadzovic,Christos Giagos,Blue,Lightweight,3,32.0,175.26,177.8,29.0,177.8,180.34
18,Rostem Akman,Sergey Khandozhko,Blue,Welterweight,3,27.0,177.8,182.88,27.0,185.42,187.96
19,Tonya Evinger,Lina Lansberg,Blue,Women's Bantamweight,3,37.0,170.18,177.8,37.0,170.18,165.1
20,Stevie Ray,Leonardo Santos,Blue,Lightweight,3,29.0,177.8,177.8,39.0,182.88,190.5
21,Nick Hein,Frank Camacho,Blue,Lightweight,3,35.0,167.64,167.64,30.0,177.8,185.42
23,Darko Stosic,Devin Clark,Blue,Light Heavyweight,3,27.0,182.88,193.04,29.0,182.88,190.5
26,Antonio Carlos Junior,Ian Heinisch,Blue,Middleweight,3,29.0,187.96,200.66,30.0,180.34,182.88
27,Megan Anderson,Felicia Spencer,Blue,Women's Featherweight,3,29.0,182.88,182.88,28.0,167.64,172.72
33,Danny Roberts,Michel Pereira,Blue,Welterweight,3,31.0,185.42,187.96,25.0,185.42,185.42
34,Michael Trizano,Grant Dawson,Blue,Featherweight,3,27.0,180.34,180.34,25.0,177.8,182.88
35,Patrick Cummins,Ed Herman,Blue,Light Heavyweight,3,38.0,187.96,193.04,38.0,185.42,195.58
38,Rose Namajunas,Jessica Andrade,Blue,Women's Strawweight,5,26.0,165.1,165.1,27.0,154.94,157.48
40,Jose Aldo,Alexander Volkanovski,Blue,Featherweight,3,32.0,170.18,177.8,30.0,167.64,180.34
41,Thiago Alves,Laureano Staropoli,Blue,Welterweight,3,35.0,175.26,177.8,26.0,185.42,180.34
43,Rogerio Nogueira,Ryan Spann,Blue,Light Heavyweight,3,42.0,187.96,190.5,27.0,195.58,200.66
46,BJ Penn,Clay Guida,Blue,Lightweight,3,40.0,175.26,177.8,37.0,170.18,177.8
49,Talita Bernardo,Viviane Araujo,Blue,Women's Bantamweight,3,32.0,162.56,172.72,32.0,162.56,172.72
50,Al Iaquinta,Donald Cerrone,Blue,Lightweight,5,32.0,177.8,177.8,36.0,185.42,185.42
52,Cub Swanson,Shane Burgos,Blue,Featherweight,3,35.0,172.72,177.8,28.0,180.34,190.5
53,Brad Katona,Merab Dvalishvili,Blue,Bantamweight,3,27.0,167.64,162.56,28.0,167.64,172.72
55,Marc-Andre Barriault,Andrew Sanchez,Blue,Middleweight,3,29.0,185.42,187.96,31.0,185.42,187.96
57,Aiemann Zahabi,Vince Morales,Blue,Bantamweight,3,31.0,172.72,172.72,28.0,170.18,177.8
59,Kyle Nelson,Matt Sayles,Blue,Featherweight,3,28.0,180.34,180.34,25.0,170.18,172.72
61,Mitch Gagnon,Cole Smith,Blue,Bantamweight,3,34.0,165.1,165.1,30.0,180.34,170.18
62,Jacare Souza,Jack Hermansson,Blue,Middleweight,5,39.0,185.42,182.88,30.0,185.42,195.58
64,Alex Oliveira,Mike Perry,Blue,Welterweight,3,31.0,180.34,193.04,27.0,177.8,180.34
66,John Lineker,Cory Sandhagen,Blue,Bantamweight,3,28.0,160.02,170.18,27.0,180.34,177.8
68,Ben Saunders,Takashi Sato,Blue,Welterweight,3,36.0,187.96,195.58,28.0,177.8,185.42
69,Andrei Arlovski,Augusto Sakai,Blue,Heavyweight,3,40.0,190.5,195.58,27.0,190.5,195.58
74,Court McGee,Dhiego Lima,Blue,Welterweight,3,34.0,180.34,190.5,30.0,187.96,187.96
83,Marcin Tybura,Shamil Abdurakhimov,Blue,Heavyweight,3,33.0,190.5,198.12,37.0,190.5,193.04
84,Gadzhimurad Antigulov,Michal Oleksiejczuk,Blue,Light Heavyweight,3,32.0,180.34,177.8,24.0,182.88,187.96
86,Max Holloway,Dustin Poirier,Blue,Lightweight,5,27.0,180.34,175.26,30.0,175.26,182.88
87,Kelvin Gastelum,Israel Adesanya,Blue,Middleweight,5,27.0,175.26,180.34,29.0,193.04,203.2
88,Eryk Anders,Khalil Rountree Jr.,Blue,Light Heavyweight,3,31.0,185.42,190.5,29.0,185.42,193.04
89,Alan Jouban,Dwight Grant,Blue,Welterweight,3,37.0,182.88,185.42,34.0,185.42,193.04
90,Ovince Saint Preux,Nikita Krylov,Blue,Light Heavyweight,3,36.0,190.5,203.2,27.0,190.5,195.58
91,Jalin Turner,Matt Frevola,Blue,Lightweight,3,23.0,190.5,195.58,28.0,175.26,180.34
92,Wilson Reis,Alexandre Pantoja,Blue,Flyweight,3,34.0,162.56,165.1,28.0,165.1,170.18
94,Boston Salmon,Khalid Taha,Blue,Bantamweight,3,28.0,175.26,175.26,27.0,165.1,175.26
95,Curtis Millender,Belal Muhammad,Blue,Welterweight,3,31.0,187.96,193.04,30.0,180.34,182.88
97,Lauren Mueller,Poliana Botelho,Blue,Women's Flyweight,3,27.0,165.1,170.18,30.0,172.72,170.18
99,Edson Barboza,Justin Gaethje,Blue,Lightweight,5,33.0,180.34,190.5,30.0,180.34,177.8
100,David Branch,Jack Hermansson,Blue,Middleweight,3,37.0,185.42,198.12,30.0,185.42,195.58
102,Karolina Kowalkiewicz,Michelle Waterson,Blue,Women's Strawweight,3,33.0,160.02,162.56,33.0,160.02,157.48
103,Kennedy Nzechukwu,Paul Craig,Blue,Light Heavyweight,3,30.0,177.8,182.88,31.0,190.5,193.04
106,Ross Pearson,Desmond Green,Blue,Lightweight,3,34.0,172.72,175.26,29.0,177.8,185.42
107,Enrique Barzola,Kevin Aguilar,Blue,Featherweight,3,29.0,170.18,177.8,30.0,170.18,185.42
109,Ray Borg,Casey Kenney,Blue,Bantamweight,3,25.0,162.56,160.02,28.0,170.18,172.72
110,Sabina Mazo,Maryna Moroz,Blue,Women's Flyweight,3,22.0,170.18,177.8,27.0,170.18,170.18
112,Stephen Thompson,Anthony Pettis,Blue,Welterweight,5,36.0,182.88,190.5,32.0,177.8,182.88
120,Alexis Davis,Jennifer Maia,Blue,Women's Flyweight,3,34.0,167.64,172.72,30.0,162.56,162.56
122,Ryan MacDonald,Chris Gutierrez,Blue,Bantamweight,3,26.0,180.34,180.34,27.0,175.26,175.26
123,Eric Shelton,Jordan Espinosa,Blue,Flyweight,3,28.0,167.64,172.72,29.0,167.64,180.34
124,Darren Till,Jorge Masvidal,Blue,Welterweight,5,26.0,182.88,187.96,34.0,180.34,187.96
126,Volkan Oezdemir,Dominick Reyes,Blue,Light Heavyweight,3,29.0,187.96,190.5,29.0,193.04,195.58
128,Danny Roberts,Claudio Silva,Blue,Welterweight,3,31.0,185.42,187.96,36.0,180.34,180.34
132,Nicolae Negumereanu,Saparbeg Safarov,Blue,Light Heavyweight,3,24.0,182.88,198.12,32.0,185.42,198.12
133,Danny Henry,Dan Ige,Blue,Featherweight,3,30.0,182.88,185.42,27.0,170.18,180.34
136,Derrick Lewis,Junior Dos Santos,Blue,Heavyweight,5,34.0,190.5,200.66,35.0,193.04,195.58
138,Tim Means,Niko Price,Blue,Welterweight,3,35.0,187.96,190.5,29.0,182.88,193.04
141,Tim Boetsch,Omari Akhmedov,Blue,Middleweight,3,38.0,182.88,187.96,31.0,182.88,185.42
143,Marion Reneau,Yana Kunitskaya,Blue,Women's Bantamweight,3,41.0,167.64,172.72,29.0,167.64,172.72
146,Louis Smolka,Matt Schnell,Blue,Bantamweight,3,27.0,175.26,172.72,29.0,172.72,177.8
150,Tyron Woodley,Kamaru Usman,Blue,Welterweight,5,36.0,175.26,187.96,31.0,182.88,193.04
151,Robbie Lawler,Ben Askren,Blue,Welterweight,3,36.0,180.34,187.96,34.0,180.34,185.42
152,Tecia Torres,Weili Zhang,Blue,Women's Strawweight,3,29.0,154.94,152.4,29.0,162.56,182.88
153,Cody Garbrandt,Pedro Munhoz,Blue,Bantamweight,3,27.0,172.72,165.1,32.0,167.64,165.1
154,Jeremy Stephens,Zabit Magomedsharipov,Blue,Featherweight,3,32.0,172.72,180.34,28.0,185.42,185.42
155,Misha Cirkunov,Johnny Walker,Blue,Light Heavyweight,3,32.0,190.5,195.58,26.0,195.58,208.28
159,Gina Mazany,Macy Chiasson,Blue,Women's Bantamweight,3,30.0,167.64,172.72,27.0,180.34,182.88
160,Polyana Viana,Hannah Cifers,Blue,Women's Strawweight,3,26.0,165.1,170.18,26.0,154.94,160.02
161,Jan Blachowicz,Thiago Santos,Blue,Light Heavyweight,5,35.0,187.96,198.12,35.0,187.96,193.04
163,Gian Villante,Michal Oleksiejczuk,Blue,Light Heavyweight,3,33.0,190.5,193.04,24.0,182.88,187.96
165,John Dodson,Petr Yan,Blue,Bantamweight,3,34.0,160.02,167.64,26.0,170.18,170.18
168,Daniel Teymur,Chris Fishgold,Blue,Featherweight,3,31.0,165.1,175.26,26.0,172.72,172.72
169,Veronica Macedo,Gillian Robertson,Blue,Women's Flyweight,3,23.0,162.56,162.56,23.0,165.1,160.02
171,Michel Prazeres,Ismail Naurdiev,Blue,Welterweight,3,37.0,167.64,170.18,22.0,177.8,187.96
172,Rustam Khabilov,Diego Ferreira,Blue,Lightweight,3,32.0,172.72,185.42,34.0,175.26,187.96
175,James Vick,Paul Felder,Blue,Lightweight,3,31.0,190.5,193.04,34.0,180.34,177.8
176,Cortney Casey,Cynthia Calvillo,Blue,Women's Strawweight,3,31.0,170.18,170.18,31.0,162.56,162.56
177,Alex Caceres,Kron Gracie,Blue,Featherweight,3,30.0,177.8,185.42,30.0,175.26,177.8
180,Jimmie Rivera,Aljamain Sterling,Blue,Bantamweight,3,29.0,162.56,172.72,29.0,170.18,180.34
181,Benito Lopez,Manny Bermudez,Blue,Bantamweight,3,24.0,177.8,185.42,24.0,177.8,180.34
182,Ashlee Evans-Smith,Andrea Lee,Blue,Women's Flyweight,3,31.0,172.72,170.18,30.0,167.64,175.26
183,Scott Holtzman,Nik Lentz,Blue,Lightweight,3,35.0,175.26,175.26,34.0,172.72,172.72
184,Renan Barao,Luke Sanders,Blue,Bantamweight,3,32.0,167.64,177.8,33.0,167.64,170.18
185,Alexandra Albu,Emily Whitmire,Blue,Women's Strawweight,3,28.0,157.48000000000005,160.02,27.0,165.1,160.02
188,Rani Yahya,Ricky Simon,Blue,Bantamweight,3,34.0,167.64,170.18,26.0,167.64,175.26
194,Teruto Ishihara,Kyung Ho Kang,Blue,Bantamweight,3,27.0,170.18,175.26,31.0,175.26,185.42
195,Callan Potter,Jalin Turner,Blue,Lightweight,3,34.0,182.88,182.88,23.0,190.5,195.58
196,Wuliji Buren,Jonathan Martinez,Blue,Bantamweight,3,29.0,175.26,175.26,32.0,172.72,177.8
197,Raphael Assuncao,Marlon Moraes,Blue,Bantamweight,5,36.0,165.1,167.64,30.0,167.64,170.18
206,Junior Albini,Jairzinho Rozenstruik,Blue,Heavyweight,3,27.0,190.5,187.96,30.0,193.04,198.12
208,Ricardo Ramos,Said Nurmagomedov,Blue,Bantamweight,3,23.0,175.26,182.88,26.0,172.72,177.8
209,Magomed Bibulatov,Rogerio Bontorin,Blue,Flyweight,3,30.0,165.1,165.1,26.0,167.64,170.18
211,Greg Hardy,Allen Crowder,Blue,Heavyweight,3,30.0,195.58,203.2,29.0,190.5,193.04
216,Alexander Hernandez,Donald Cerrone,Blue,Lightweight,3,26.0,175.26,182.88,35.0,185.42,185.42
221,Belal Muhammad,Geoff Neal,Blue,Welterweight,3,30.0,180.34,182.88,28.0,180.34,190.5
222,Kyle Stewart,Chance Rencountre,Blue,Welterweight,3,29.0,187.96,193.04,32.0,187.96,190.5
224,Cris Cyborg,Amanda Nunes,Blue,Women's Featherweight,5,33.0,172.72,172.72,30.0,172.72,175.26
225,Carlos Condit,Michael Chiesa,Blue,Welterweight,3,34.0,187.96,190.5,31.0,185.42,190.5
226,Ilir Latifi,Corey Anderson,Blue,Light Heavyweight,3,35.0,177.8,185.42,29.0,190.5,200.66
227,Chad Mendes,Alexander Volkanovski,Blue,Featherweight,3,33.0,167.64,167.64,30.0,167.64,180.34
228,Cat Zingano,Megan Anderson,Blue,Women's Featherweight,3,36.0,167.64,172.72,28.0,182.88,182.88
229,Douglas Silva de Andrade,Petr Yan,Blue,Bantamweight,3,33.0,170.18,172.72,25.0,170.18,170.18
230,BJ Penn,Ryan Hall,Blue,Lightweight,3,40.0,175.26,177.8,33.0,177.8,180.34
234,Brian Kelleher,Montel Jackson,Blue,Bantamweight,3,32.0,167.64,167.64,26.0,177.8,190.5
235,Kevin Lee,Al Iaquinta,Blue,Lightweight,5,26.0,175.26,195.58,31.0,177.8,177.8
238,Jim Miller,Charles Oliveira,Blue,Lightweight,3,35.0,172.72,180.34,29.0,177.8,187.96
240,Bobby Green,Drakkar Klose,Blue,Lightweight,3,32.0,177.8,180.34,30.0,175.26,177.8
241,Jared Gordon,Joaquim Silva,Blue,Lightweight,3,30.0,175.26,172.72,29.0,172.72,175.26
242,Gerald Meerschaert,Jack Hermansson,Blue,Middleweight,3,30.0,185.42,195.58,30.0,185.42,195.58
243,Trevor Smith,Zak Cummings,Blue,Middleweight,3,37.0,190.5,190.5,34.0,182.88,190.5
245,Adam Milstead,Mike Rodriguez,Blue,Light Heavyweight,3,31.0,190.5,193.04,30.0,193.04,208.28
246,Chris de la Rocha,Juan Adams,Blue,Heavyweight,3,39.0,190.5,203.2,26.0,195.58,203.2
249,Alex Oliveira,Gunnar Nelson,Blue,Welterweight,3,30.0,180.34,193.04,30.0,180.34,182.88
251,Jimi Manuwa,Thiago Santos,Blue,Light Heavyweight,3,38.0,185.42,200.66,34.0,187.96,193.04
252,Claudia Gadelha,Nina Ansaroff,Blue,Women's Strawweight,3,30.0,162.56,160.02,33.0,165.1,162.56
253,Olivier Aubin-Mercier,Gilbert Burns,Blue,Lightweight,3,29.0,175.26,177.8,32.0,177.8,180.34
254,Katlyn Chookagian,Jessica Eye,Blue,Women's Flyweight,3,29.0,175.26,172.72,32.0,167.64,167.64
257,Chad Laprise,Dhiego Lima,Blue,Welterweight,3,32.0,177.8,180.34,29.0,187.96,187.96
259,Devin Clark,Aleksandar Rakic,Blue,Light Heavyweight,3,28.0,182.88,190.5,26.0,193.04,198.12
262,Mark Hunt,Justin Willis,Blue,Heavyweight,3,44.0,177.8,182.88,31.0,185.42,198.12
263,Jake Matthews,Anthony Rocco Martin,Blue,Welterweight,3,24.0,180.34,185.42,28.0,182.88,185.42
264,Suman Mokhtarian,Sodiq Yusuff,Blue,Featherweight,3,26.0,177.8,170.18,25.0,175.26,180.34
266,Yushin Okami,Aleksei Kunchenko,Blue,Welterweight,3,37.0,187.96,190.5,34.0,172.72,177.8
269,Elias Garcia,Kai Kara-France,Blue,Flyweight,3,26.0,165.1,170.18,25.0,165.1,175.26
270,Mizuto Hirota,Christos Giagos,Blue,Lightweight,3,37.0,170.18,170.18,28.0,177.8,180.34
271,Alex Gorgees,Damir Ismagulov,Blue,Lightweight,3,23.0,187.96,187.96,27.0,177.8,182.88
272,Rafael Dos Anjos,Kamaru Usman,Blue,Welterweight,5,34.0,172.72,177.8,31.0,182.88,193.04
274,Pannie Kianzad,Macy Chiasson,Blue,Women's Featherweight,4,26.0,170.18,172.72,27.0,180.34,182.88
276,Darren Stewart,Edmen Shahbazyan,Blue,Middleweight,3,27.0,182.88,187.96,21.0,187.96,182.88
277,Ji Yeon Kim,Antonina Shevchenko,Blue,Women's Flyweight,3,29.0,170.18,182.88,34.0,172.72,170.18
278,Rick Glenn,Kevin Aguilar,Blue,Featherweight,3,29.0,182.88,177.8,30.0,170.18,185.42
281,Julija Stoliarenko,Leah Letson,Blue,Women's Featherweight,3,25.0,170.18,167.64,26.0,170.18,180.34
285,Curtis Blaydes,Francis Ngannou,Blue,Heavyweight,5,27.0,193.04,203.2,32.0,193.04,210.82
289,Song Kenan,Alex Morono,Blue,Welterweight,3,28.0,182.88,180.34,28.0,180.34,182.88
291,Hu Yaozong,Rashad Coulter,Blue,Light Heavyweight,3,23.0,190.5,182.88,36.0,180.34,193.04
296,Su Mudaerji,Louis Smolka,Blue,Bantamweight,3,22.0,172.72,182.88,27.0,175.26,172.72
297,Neil Magny,Santiago Ponzinibbio,Blue,Welterweight,5,31.0,190.5,203.2,32.0,182.88,185.42
299,Khalil Rountree Jr.,Johnny Walker,Blue,Light Heavyweight,3,28.0,185.42,193.04,26.0,195.58,208.28
300,Cezar Ferreira,Ian Heinisch,Blue,Middleweight,3,33.0,185.42,198.12,30.0,180.34,182.88
301,Guido Cannetti,Marlon Vera,Blue,Bantamweight,3,38.0,167.64,172.72,25.0,172.72,177.8
305,Humberto Bandenay,Austin Arnett,Blue,Featherweight,3,24.0,180.34,182.88,27.0,182.88,182.88
307,Devin Powell,Jesus Pinedo,Blue,Lightweight,3,30.0,182.88,185.42,22.0,177.8,182.88
309,Chan Sung Jung,Yair Rodriguez,Blue,Featherweight,5,31.0,170.18,182.88,26.0,180.34,180.34
311,Raquel Pennington,Germaine de Randamie,Blue,Women's Bantamweight,3,30.0,170.18,170.18,34.0,175.26,180.34
316,Chas Skelly,Bobby Moffett,Blue,Featherweight,3,33.0,180.34,182.88,28.0,177.8,187.96
319,Joseph Morales,Eric Shelton,Blue,Flyweight,3,24.0,167.64,175.26,27.0,167.64,172.72
322,Chris Weidman,Jacare Souza,Blue,Middleweight,3,34.0,187.96,198.12,38.0,185.42,182.88
323,David Branch,Jared Cannonier,Blue,Middleweight,3,37.0,185.42,198.12,34.0,180.34,195.58
325,Derek Brunson,Israel Adesanya,Blue,Middleweight,3,34.0,185.42,195.58,29.0,193.04,203.2
326,Jason Knight,Jordan Rinaldi,Blue,Featherweight,3,26.0,177.8,180.34,31.0,177.8,182.88
328,Julio Arce,Sheymon Moraes,Blue,Featherweight,3,29.0,170.18,177.8,28.0,172.72,182.88
331,Adam Wieczorek,Marcos Rogerio de Lima,Blue,Heavyweight,3,26.0,195.58,205.74,33.0,185.42,190.5
332,Volkan Oezdemir,Anthony Smith,Blue,Light Heavyweight,5,29.0,187.96,190.5,30.0,193.04,193.04
337,Alex Garcia,Court McGee,Blue,Welterweight,3,31.0,175.26,182.88,33.0,180.34,190.5
338,Nordine Taleb,Sean Strickland,Blue,Welterweight,3,37.0,185.42,187.96,27.0,185.42,193.04
339,Thibault Gouti,Nasrat Haqparast,Blue,Lightweight,3,31.0,177.8,182.88,23.0,177.8,182.88
341,Sarah Moras,Talita Bernardo,Blue,Women's Bantamweight,3,30.0,170.18,170.18,31.0,162.56,172.72
342,Te Edwards,Don Madge,Blue,Lightweight,3,28.0,172.72,182.88,27.0,182.88,182.88
347,Ovince Saint Preux,Dominick Reyes,Blue,Light Heavyweight,3,35.0,190.5,203.2,28.0,193.04,195.58
350,Sergio Pettis,Jussier Formiga,Blue,Flyweight,3,25.0,167.64,175.26,33.0,165.1,170.18
354,Lina Lansberg,Yana Kunitskaya,Blue,Women's Bantamweight,3,36.0,170.18,165.1,28.0,167.64,172.72
355,Gray Maynard,Nik Lentz,Blue,Lightweight,3,39.0,175.26,177.8,34.0,172.72,172.72
356,Ryan LaFlare,Anthony Rocco Martin,Blue,Welterweight,3,35.0,185.42,187.96,28.0,182.88,185.42
359,Sam Alvey,Rogerio Nogueira,Blue,Light Heavyweight,3,32.0,187.96,190.5,42.0,187.96,190.5
360,Renan Barao,Andre Ewell,Blue,Bantamweight,3,31.0,167.64,177.8,30.0,172.72,190.5
363,Luis Henrique,Ryan Spann,Blue,Light Heavyweight,3,25.0,187.96,187.96,27.0,195.58,200.66
370,Mark Hunt,Aleksei Oleinik,Blue,Heavyweight,5,44.0,177.8,182.88,41.0,187.96,203.2
372,Andrei Arlovski,Shamil Abdurakhimov,Blue,Heavyweight,3,39.0,190.5,195.58,37.0,190.5,193.04
379,Adam Yandiev,Jordan Johnson,Blue,Middleweight,3,30.0,175.26,187.96,29.0,187.96,200.66
387,Carla Esparza,Tatiana Suarez,Blue,Women's Strawweight,3,30.0,154.94,160.02,27.0,165.1,167.64
390,Charles Byrd,Darren Stewart,Blue,Middleweight,3,34.0,177.8,185.42,27.0,182.88,187.96
394,Roberto Sanchez,Jarred Brooks,Blue,Flyweight,3,32.0,167.64,167.64,25.0,160.02,157.48
398,Jake Ellenberger,Bryan Barberena,Blue,Welterweight,3,33.0,175.26,180.34,29.0,182.88,182.88
399,John Moraga,Deiveson Figueiredo,Blue,Flyweight,3,34.0,167.64,167.64,30.0,165.1,172.72
409,Demetrious Johnson,Henry Cejudo,Blue,Flyweight,5,31.0,160.02,167.64,31.0,162.56,162.56
410,Cub Swanson,Renato Moicano,Blue,Featherweight,3,34.0,172.72,177.8,29.0,180.34,182.88
411,Polyana Viana,JJ Aldrich,Blue,Women's Strawweight,3,26.0,165.1,170.18,25.0,165.1,170.18
416,Matt Sayles,Sheymon Moraes,Blue,Featherweight,3,24.0,170.18,172.72,27.0,172.72,182.88
418,Danielle Taylor,Weili Zhang,Blue,Women's Strawweight,3,28.0,152.4,152.4,28.0,162.56,182.88
420,Eddie Alvarez,Dustin Poirier,Blue,Lightweight,5,34.0,175.26,175.26,29.0,175.26,182.88
426,Kajan Johnson,Islam Makhachev,Blue,Lightweight,3,34.0,180.34,190.5,26.0,177.8,177.8
427,Gadzhimurad Antigulov,Ion Cutelaba,Blue,Light Heavyweight,3,31.0,180.34,177.8,24.0,185.42,190.5
429,Alexis Davis,Katlyn Chookagian,Blue,Women's Flyweight,3,33.0,167.64,172.72,29.0,175.26,172.72
431,Randa Markos,Nina Ansaroff,Blue,Women's Strawweight,3,32.0,162.56,160.02,32.0,165.1,162.56
433,Mauricio Rua,Anthony Smith,Blue,Light Heavyweight,5,36.0,185.42,193.04,29.0,193.04,193.04
434,Glover Teixeira,Corey Anderson,Blue,Light Heavyweight,3,38.0,187.96,193.04,28.0,190.5,200.66
435,Vitor Miranda,Abu Azaitar,Blue,Middleweight,3,39.0,185.42,195.58,32.0,175.26,193.04
439,Nick Hein,Damir Hadzovic,Blue,Lightweight,3,34.0,167.64,167.64,31.0,175.26,177.8
440,Emil Meek,Bartosz Fabinski,Blue,Welterweight,3,29.0,180.34,187.96,32.0,182.88,190.5
441,Khalid Taha,Nad Narimani,Blue,Featherweight,3,26.0,165.1,175.26,31.0,172.72,177.8
442,Justin Ledet,Aleksandar Rakic,Blue,Light Heavyweight,3,29.0,193.04,203.2,26.0,193.04,198.12
443,Davey Grant,Manny Bermudez,Blue,Bantamweight,3,32.0,172.72,175.26,24.0,177.8,180.34
444,Jeremy Kimball,Darko Stosic,Blue,Light Heavyweight,3,27.0,182.88,182.88,26.0,182.88,193.04
445,Damian Stasiak,Liu Pingyuan,Blue,Bantamweight,3,28.0,165.1,177.8,25.0,167.64,182.88
448,Dennis Bermudez,Rick Glenn,Blue,Featherweight,3,31.0,167.64,167.64,29.0,182.88,177.8
449,Randy Brown,Niko Price,Blue,Welterweight,3,28.0,190.5,198.12,28.0,182.88,193.04
450,Myles Jury,Chad Mendes,Blue,Featherweight,3,29.0,177.8,185.42,33.0,167.64,167.64
452,Eddie Wineland,Alejandro Perez,Blue,Bantamweight,3,34.0,170.18,175.26,28.0,167.64,170.18
453,Darren Elkins,Alexander Volkanovski,Blue,Featherweight,3,34.0,177.8,180.34,29.0,167.64,180.34
454,Justin Scoggins,Said Nurmagomedov,Blue,Flyweight,3,26.0,170.18,167.64,26.0,172.72,177.8
455,Kurt Holobaugh,Raoni Barcelos,Blue,Featherweight,3,31.0,180.34,177.8,31.0,170.18,170.18
459,Stipe Miocic,Daniel Cormier,Blue,Heavyweight,5,35.0,193.04,203.2,39.0,180.34,182.88
460,Francis Ngannou,Derrick Lewis,Blue,Heavyweight,3,31.0,193.04,210.82,33.0,190.5,200.66
461,Paul Felder,Mike Perry,Blue,Welterweight,3,34.0,180.34,177.8,26.0,177.8,180.34
462,Michael Chiesa,Anthony Pettis,Blue,Lightweight,3,30.0,185.42,190.5,31.0,177.8,182.88
463,Gokhan Saki,Khalil Rountree Jr.,Blue,Light Heavyweight,3,34.0,182.88,185.42,28.0,185.42,193.04
464,Uriah Hall,Paulo Costa,Blue,Middleweight,3,33.0,182.88,200.66,27.0,185.42,182.88
466,Lando Vannata,Drakkar Klose,Blue,Lightweight,3,26.0,175.26,180.34,30.0,175.26,177.8
469,Jamie Moyle,Emily Whitmire,Blue,Women's Strawweight,3,29.0,154.94,165.1,27.0,165.1,160.02
470,Brad Tavares,Israel Adesanya,Blue,Middleweight,5,30.0,185.42,187.96,28.0,193.04,203.2
472,Jay Cucciniello,Brad Katona,Blue,Featherweight,4,31.0,170.18,182.88,26.0,167.64,162.56
479,Tyler Diamond,Bryce Mitchell,Blue,Featherweight,3,27.0,170.18,175.26,23.0,177.8,182.88
480,Matt Bessette,Steven Peterson,Blue,Featherweight,3,33.0,177.8,177.8,28.0,177.8,177.8
482,Donald Cerrone,Leon Edwards,Blue,Welterweight,5,35.0,185.42,185.42,26.0,182.88,187.96
484,Jessica-Rose Clark,Jessica Eye,Blue,Women's Flyweight,3,30.0,165.1,162.56,31.0,167.64,167.64
486,Teruto Ishihara,Petr Yan,Blue,Bantamweight,3,26.0,170.18,175.26,25.0,170.18,170.18
487,Felipe Arantes,Song Yadong,Blue,Bantamweight,3,30.0,172.72,185.42,20.0,172.72,170.18
488,Rolando Dy,Shane Young,Blue,Featherweight,3,27.0,172.72,175.26,24.0,172.72,182.88
490,Shinsho Anzai,Jake Matthews,Blue,Welterweight,3,32.0,170.18,177.8,23.0,180.34,185.42
491,Viviane Pereira,Yan Xiaonan,Blue,Women's Strawweight,3,24.0,154.94,160.02,29.0,165.1,160.02
493,Jenel Lausa,Ulka Sasaki,Blue,Flyweight,3,29.0,165.1,172.72,28.0,177.8,180.34
496,Rafael Dos Anjos,Colby Covington,Blue,Welterweight,5,33.0,172.72,177.8,30.0,180.34,182.88
498,Andrei Arlovski,Tai Tuivasa,Blue,Heavyweight,3,39.0,190.5,195.58,25.0,187.96,190.5
499,CM Punk,Mike Jackson,Blue,Welterweight,3,39.0,185.42,185.42,33.0,187.96,182.88
500,Alistair Overeem,Curtis Blaydes,Blue,Heavyweight,3,38.0,193.04,203.2,27.0,193.04,203.2
502,Ricardo Lamas,Mirsad Bektic,Blue,Featherweight,3,36.0,172.72,180.34,27.0,172.72,177.8
503,Rashad Coulter,Chris de la Rocha,Blue,Heavyweight,3,36.0,180.34,193.04,39.0,190.5,203.2
504,Rashad Evans,Anthony Smith,Blue,Light Heavyweight,3,38.0,182.88,190.5,29.0,193.04,193.04
505,Joseph Benavidez,Sergio Pettis,Blue,Flyweight,3,33.0,162.56,165.1,24.0,167.64,175.26
506,Clay Guida,Charles Oliveira,Blue,Lightweight,3,36.0,170.18,177.8,28.0,177.8,187.96
507,Mike Santiago,Dan Ige,Blue,Featherweight,3,28.0,177.8,175.26,26.0,170.18,180.34
508,Jimmie Rivera,Marlon Moraes,Blue,Bantamweight,5,28.0,162.56,172.72,30.0,167.64,170.18
511,Jake Ellenberger,Ben Saunders,Blue,Welterweight,3,33.0,175.26,180.34,35.0,187.96,195.58
